Name  |  Old Price  |  New Price  |  Characteristics  |  Link
LICENCJA WINDOWS 10 PRO 32/64 PL PROFESSIONAL  |  249,00 zł  |  119,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Nazwa: Windows 10 Pro Wersja: Windows 10 Architektura: 64-bit Rodzaj: OEM Wersja produktu: elektroniczna (online) Wersja językowa: polska Typ licencji: komercyjna Liczba stanowisk: 1 Waga (z opakowaniem): 0 kg  |  https://allegro.pl/events/clicks?emission_unit_id=23f6a623-53be-4b9a-95fc-37f711cf50ea&type=OFFER&ts=1605182996807&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Flicencja-windows-10-pro-32-64-pl-professional-8606385099%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DMTk0MjE5Y2EtZDFlNC00Y2M1LWJmOTQtODRiMmE2NTFhNDY1AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=2f8c4fa1582e271d0b48b0397c15876c
BLENDER RĘCZNY MALAKSER 2TARCZE KERCH ACTIVE 1200W  |  359,00 zł  |  199,00 zł  |  Faktura: Wystawiam fakturę VAT  |  Dane podstawowe Stan: Nowy Marka: Kerch Model: Active HB1200 Kod producenta: Active HB1200  |  Parametry fizyczne Kolor dominujący: srebrny/szary Wielkość pojemnika: 1.5 l Waga produktu: 2.2 kg Waga (z opakowaniem): 2.65 kg  |  Dane szczegółowe Moc: 1200 W Prędkość obrotowa: 18000 obr./min Liczba poziomów prędkości: 8 Regulacja obrotów: tak Zasilanie: sieciowe Tryby pracy: turbo Cechy dodatkowe: elementy można myć w zmywarce Funkcje: kruszenie lodu, krojenie, mielenie, mieszanie, miksowanie, rozdrabnianie, szatkowanie, tarcie, ubijanie, ucieranie, wyrabianie ciasta Bezpieczeństwo: nóżki antypoślizgowe, zabezpieczenie przed przegrzaniem Załączone wyposażenie: pojemnik, rozdrabniacz, końcówka do ubijania, końcówka blendująca, wymienne noże, tarcza do krojenia, malakser, przykrywka  |  https://allegro.pl/oferta/blender-reczny-malakser-2tarcze-kerch-active-1200w-8653246254
Limitowana butelka filtrująca DAFI 0,5L + 3 filtry  |  64,90 zł  |  54,90 zł  |  Faktura: Wystawiam fakturę VAT  |  Dane podstawowe Stan: Nowy Marka: Dafi Model: Butelka filtrujaca Kod producenta: Butelka filtrująca DAFI  |  Parametry fizyczne Kolor dominujący: inny Pojemność całkowita: 0.5 l  |  Dane szczegółowe Typ: butelka Wskaźnik zużycia wkładu: mechaniczny  |  https://allegro.pl/oferta/limitowana-butelka-filtrujaca-dafi-0-5l-3-filtry-8772778320
ROBOT KUCHENNY PLANETARNY MIKSER MyCHEF 2200W 6,2L  |  1 199,00 zł  |  449,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Kerch Model: MyChef Kolor dominujący: czarny Moc: 2200 W Rodzaj regulacji obrotów: skokowa Tryby pracy: pulsacyjny Pojemność misy roboczej: 6.2 l Szerokość produktu: 38 cm Wysokość produktu: 32 cm Głębokość produktu: 23 cm Waga produktu: 5 kg Waga (z opakowaniem): 6 kg Kod producenta: PR2200 Bezpieczeństwo: nóżki antypoślizgowe, blokada bezpieczeństwa, zabezpieczenie przed przegrzaniem, zabezpieczenie przed nieprawidłowym montażem, blokada ramienia mieszającego, blokada pokrywy Funkcje: mieszanie, miksowanie, ubijanie, ucieranie, wyrabianie ciasta Cechy dodatkowe: metalowy napęd, oświetlenie led, planetarny system mieszania, wyrabjania i ubijania Załączone wyposażenie: hak, mieszadło, misa, osłona misy, robot, trzepak  |  https://allegro.pl/oferta/robot-kuchenny-planetarny-mikser-mychef-2200w-6-2l-9097018990
ODKURZACZ SZCZOTKA ELEKTRYCZNA ZMIOTKA KASIA CAMRY  |  149,00 zł  |  99,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Camry Model: CR 7019 Kolor dominujący: wielokolorowy Zasilanie: akumulatorowe Napięcie akumulatora: 6 V Moc: 10 W Pojemność zbiornika na kurz: 0.1 l Czas pracy bezprzewodowej: 45 min Odłączany odkurzacz ręczny: nie Praca na mokro: nie Szerokość produktu: 36 cm Wysokość produktu: 30 cm Waga produktu: 1.69 kg Waga (z opakowaniem): 2 kg Kod producenta: CR 7019  |  https://allegro.pl/oferta/odkurzacz-szczotka-elektryczna-zmiotka-kasia-camry-7787785419
DUŻA GOLARKA DO UBRAŃ SWETROW TAPICERKI SIECIOWA  |  59,00 zł  |  19,98 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Verk Group Model: 01044 Kolor dominujący: niebieski Zasilanie: sieciowe Kod producenta: 01044 Załączone wyposażenie: pojemnik, szczoteczka do czyszczenia  |  https://allegro.pl/oferta/duza-golarka-do-ubran-swetrow-tapicerki-sieciowa-8872610178
Grzejnik Olejowy 2500W 11 Żeber Elektryczny  |  500,00 zł  |  269,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Transa Electronics Model: TE-03 Kolor dominujący: srebrny/szary Rodzaj: olejowy Liczba poziomów mocy: 3 Moc maksymalna: 2500 W Termostat: mechaniczny Bezpieczeństwo: zabezpieczenie przed przegrzaniem Szerokość produktu: 47 cm Wysokość produktu: 55 cm Głębokość produktu: 12 cm Waga produktu: 10 kg Waga (z opakowaniem): 10.5 kg Kod producenta: TE-03  |  https://allegro.pl/oferta/grzejnik-olejowy-2500w-11-zeber-elektryczny-7821655924
OPIEKACZ SANDWICH TOSTER DO KANAPEK CERAMICZNY XXL  |  199,00 zł  |  119,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Teesa Model: TSA3229B Kolor dominujący: czarny Moc: 1500 W Płytki w zestawie: do kanapek Kształt kanapek: trójkąt Liczba kanapek: 4 Nieprzywierająca powłoka: tak Waga (z opakowaniem): 2.5 kg Kod producenta: TSA3229B Materiał obudowy: tworzywo sztuczne, metal Bezpieczeństwo: termoizolowana obudowa, nóżki antypoślizgowe, nienagrzewający się uchwyt, zabezpieczenie przed przegrzaniem Komunikacja: lampka kontrolna, wskaźnik zasilania, wskaźnik gotowości do pracy  |  https://allegro.pl/oferta/opiekacz-sandwich-toster-do-kanapek-ceramiczny-xxl-9470856379
ROBOT KUCHENNY PLANETARNY MIKSER SALAN 2200W 6,2L  |  1 222,50 zł  |  495,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: inna (SALAN) Model: SN 2200 Kolor dominujący: czarny Moc: 2200 W Rodzaj regulacji obrotów: skokowa Liczba poziomów prędkości: 6 Tryby pracy: pulsacyjny Pojemność misy roboczej: 6 l Cechy dodatkowe: metalowy napęd,oświetlenie led,planetarny system mieszania,wyrabjania i ubijania Załączone wyposażenie: hak, mieszadło, misa, osłona misy, robot, trzepak Szerokość produktu: 38 cm Wysokość produktu: 32 cm Głębokość produktu: 23 cm Waga produktu: 5 kg Waga (z opakowaniem): 6 kg Kod producenta: SN 2200 Bezpieczeństwo: nóżki antypoślizgowe, blokada bezpieczeństwa, zabezpieczenie przed przegrzaniem, zabezpieczenie przed nieprawidłowym montażem, blokada ramienia mieszającego, blokada pokrywy Funkcje: mieszanie, miksowanie, ubijanie, wyrabianie ciasta  |  https://allegro.pl/oferta/robot-kuchenny-planetarny-mikser-salan-2200w-6-2l-9756613584
2w1 Parownica Steamer ŻELAZKO Prasowacz parą Yoer  |  399,00 zł  |  146,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Yoer Model: X-Smooth Kolor dominujący: fioletowy Moc: 1000 W Typ: ręczny Rodzaj stopy: ceramiczna Pojemność zbiornika na wodę: 100 ml Wytwarzanie pary: 20 g/min Długość przewodu sieciowego: 1.9 m Cechy dodatkowe: Czas nagrzewania 45s, ciągłe wytwarzanie pary, czujnik dłoni Szerokość produktu: 10 cm Wysokość produktu: 13 cm Głębokość produktu: 27.5 cm Waga produktu: 1.3 kg Waga (z opakowaniem): 1.5 kg Kod producenta: HGS01WP Bezpieczeństwo: automatyczne wyłączanie, blokada kapania, zabezpieczenie przed przegrzaniem, inne Funkcje: prasowanie w pionie, funkcja pary, pionowy wyrzut pary, regulacja strumienia pary, inne Załączone wyposażenie: prasowacz parowy, podstawka pod gorącą stopę, nakładka do delikatnych tkanin,, szczotka do grubych tkanin, pojemnik do nalewania wody  |  https://allegro.pl/events/clicks?emission_unit_id=1aa99bd2-1283-465a-869e-5b9b069d6e51&type=OFFER&ts=1605182996807&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2F2w1-parownica-steamer-zelazko-prasowacz-para-yoer-9606033795%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DZWI5MzNmZmEtN2JjNS00MTc5LWFmYjQtYTA4MjMzMjhjMzViAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=b70e3d53108a3f20f6237d456f88341c
Telewizor United LED 32DH90A 32" Smart TV  |  799,00 zł  |  649,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: United Model: 32DH90A Kod producenta: LED32DH90A Typ telewizora: LED Kolor: czarny Przekątna ekranu (cale): 32" Format HD: HD Ready Rozdzielczość ekranu (px): 1366 x 768 Smart TV: Android TV Technologia 3D: nie Liczba złączy HDMI: 3 Liczba złączy USB: 2 Klasa efektywności energetycznej: A Pobór mocy: 41 W Standard VESA: 100 x 100 Komunikacja: Bluetooth, Wi-Fi Złącza: HDMI, RJ-45, USB Tuner: DVB-C, DVB-S2, DVB-T2  |  https://allegro.pl/oferta/telewizor-united-led-32dh90a-32-smart-tv-9105583866
Xiaomi Mi Band 5 SMART OPASKA SPORTOWA SMARTBAND  |  259,00 zł  |  145,90 zł  |  Faktura: Wystawiam fakturę VAT  |  Dane podstawowe Stan: Nowy Model: Mi Band 5 Rodzaj: smartband  |  Parametry fizyczne Kolor: czarny Materiał paska / bransolety: guma Materiał koperty: tworzywo sztuczne  |  Dane szczegółowe Obwód nadgarstka: 155-216 mm Kształt koperty: prostokątny Przekątna ekranu: 1.1" Rozdzielczość ekranu (px): inna Rodzaj baterii: akumulator litowo-jonowy Komunikacja: Bluetooth Nawigacja: nie System operacyjny: inny Złącza: brak Lokalizator GPS: nie Wodoszczelność: tak Czujniki: żyroskop, pulsometr, krokomierz Kompatybilność systemowa: Android, iOS  |  https://allegro.pl/events/clicks?emission_unit_id=b7614d10-d718-495f-9d95-5d9190f3248f&type=OFFER&ts=1605182996807&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fxiaomi-mi-band-5-smart-opaska-sportowa-smartband-9445908889%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DNzgyM2JhMjgtMjg0ZS00NDQwLTkyZDItZDRiY2VjNmE0ZjUyAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=53b6056dc82dfdee72c97029960f1295
Termowentylator Farelka Elektryczna 2000W Grzejnik  |  200,00 zł  |  49,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Transa Electronics Model: SN-G01 Kolor dominujący: biały Element grzejny: ceramiczny Liczba poziomów mocy: 2 Moc maksymalna: 2000 W Termostat: mechaniczny Funkcje: nawiew zimnego powietrza Bezpieczeństwo: zabezpieczenie przed przegrzaniem Szerokość produktu: 23 cm Wysokość produktu: 24.5 cm Głębokość produktu: 12 cm Waga produktu: 1 kg Waga (z opakowaniem): 1.2 kg Kod producenta: 14D4-22650  |  https://allegro.pl/oferta/termowentylator-farelka-elektryczna-2000w-grzejnik-7822082371
2X SZCZOTECZKA SONICZNA PHILIPS DWUPAK 10 KOŃCÓWEK  |  339,99 zł  |  224,90 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Philips Model: HX3212/61 Kolor dominujący: wielokolorowy Zasilanie: akumulatorowe Typ szczoteczki: soniczna Rodzaj obrotów: pulsacyjne Prędkość maksymalna: 31000 obr./min Funkcje: timer Tryby pracy: codzienne czyszczenie Liczba końcówek w zestawie: 10 Cechy dodatkowe: Diamond CleanCare Clean Care Proresult Plaque Stan opakowania: oryginalne Kod producenta: HX3212/01  |  https://allegro.pl/oferta/2x-szczoteczka-soniczna-philips-dwupak-10-koncowek-8266204133
TELEWIZOR LED 32 SKYMASTER 32SH4530 HD USB HDMI !  |  699,00 zł  |  469,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Skymaster Model: 32SH4530 Kod producenta: 32SH4530 Typ telewizora: LED Przekątna ekranu (cale): 32" Format HD: HD Ready Rozdzielczość ekranu (px): 1366 x 768 Smart TV: nie Technologia 3D: nie Technologia HDR: Nie Liczba złączy HDMI: 3 Liczba złączy USB: 1 Tuner: DVB-C Standard kodowania: MPEG-4 Liczba głośników: 2 System dźwięku: 2.0 Klasa efektywności energetycznej: A Pobór mocy: 30 W Zakrzywiony ekran (Curved): Nie Waga (z opakowaniem): 5.28 kg Złącza: HDMI, USB, wyjście słuchawkowe Załączone wyposażenie: baterie, instrukcja, karta gwarancyjna, pilot, podstawka, przewód zasilający  |  https://allegro.pl/oferta/telewizor-led-32-skymaster-32sh4530-hd-usb-hdmi-8545024761
Golarka trymer maszynka do strzyżenia włosów brody  |  97,00 zł  |  89,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: inna Model: KREXUS Trimmer: Imperium 2.0 Kolor dominujący: czarny Zasilanie: akumulatorowe Możliwość mycia pod wodą: nie Czas ładowania: 480 min Czas pracy bezprzewodowej: 45 min Użytkowanie: na sucho Liczba ustawień długości strzyżenia: 4 Cechy dodatkowe: Maszynka bezprzewodowa, stalowe, nierdzewne ostrze 40 mm Szerokość produktu: 20 cm Wysokość produktu: 14 cm Głębokość produktu: 9 cm Waga produktu: 0.13 kg Stan opakowania: oryginalne Kod producenta: EX9021 Zastosowanie: do stylizacji brody, do nosa i uszu, do ciała Załączone wyposażenie: 4 x końcówki grzebieniowe (3 mm, 6 mm, 9 mm, 12 mm), Akcesoria: stojak, ładowarka, pędzelek do czyszczenia, olej do konserwacji, Grzebień fryzjerski, Nasadka do golenia, Nasadka do precyzyjnego strzyżenia, Nasadka do przycinania brody, wąsów, Nasadka do przycinania włosów w uszach i w nosie, Nasadka do strzyżenia  |  https://allegro.pl/oferta/golarka-trymer-maszynka-do-strzyzenia-wlosow-brody-8519207433
SZCZOTECZKA ELEKTRYCZNA ORAL-B CROSS VITALITY 100  |  199,99 zł  |  93,90 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Oral-B Model: Braun Vitality 100 Kolor dominujący: czarny Zasilanie: akumulatorowe Typ szczoteczki: obrotowa Rodzaj obrotów: rotacyjne Prędkość maksymalna: 7600 obr./min Funkcje: timer Tryby pracy: codzienne czyszczenie Liczba końcówek w zestawie: 9 Kod producenta: Szczoteczka do zębów D100.413.1  |  https://allegro.pl/oferta/szczoteczka-elektryczna-oral-b-cross-vitality-100-8315772189
BLENDER KIELICHOWY SZKLANY Kruszy Lód MOCNY 1400W  |  700,00 zł  |  299,99 zł  |  Faktura: Wystawiam fakturę VAT  |  Dane podstawowe Stan: Nowy Marka: Transa Electronics Model: BT-19 Kod producenta: BT-19  |  Parametry fizyczne Kolor dominujący: srebrny/szary Pojemność kielicha: 1.5 l Szerokość produktu: 17 cm Wysokość produktu: 41 cm Głębokość produktu: 19 cm Waga produktu: 3.8 kg Waga (z opakowaniem): 4 kg Materiał wykonania kielicha: szkło  |  Dane szczegółowe Moc: 1400 W Prędkość obrotowa: 30000 obr./min Liczba poziomów prędkości: 2 Rodzaj regulacji obrotów: skokowa Tryby pracy: pulsacyjny Blender personalny: nie Funkcje: kruszenie lodu, mieszanie, miksowanie, rozdrabnianie Bezpieczeństwo: nóżki antypoślizgowe, blokada bezpieczeństwa, zabezpieczenia przed przegrzaniem, zabezpieczenie przed nieprawidłowym montażem Załączone wyposażenie: kielich, przykrywka  |  https://allegro.pl/oferta/blender-kielichowy-szklany-kruszy-lod-mocny-1400w-8684414163
Golarka trymer maszynka do strzyżenia włosów brody  |  147,00 zł  |  97,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: inna Model: Trimmer Imperium 1.0 Kolor dominujący: czarny Zasilanie: akumulatorowe Możliwość mycia pod wodą: nie Czas ładowania: 300 min Czas pracy bezprzewodowej: 60 min Użytkowanie: na sucho Liczba ustawień długości strzyżenia: 4 Cechy dodatkowe: Maszynka bezprzewodowa, stalowe, nierdzewne ostrze 40 mm Szerokość produktu: 23 cm Wysokość produktu: 17 cm Głębokość produktu: 8 cm Waga produktu: 0.13 kg Stan opakowania: oryginalne Kod producenta: EX9020 Zastosowanie: do stylizacji brody, do nosa i uszu, do ciała Załączone wyposażenie: 4 x końcówki grzebieniowe (3 mm, 6 mm, 9 mm, 12 mm), Akcesoria: stojak, ładowarka, pędzelek do czyszczenia, olej do konserwacji, Nasadka do golenia, Nasadka do precyzyjnego strzyżenia, Nasadka do przycinania brody, wąsów, Nasadka do przycinania włosów w uszach i w nosie, Nasadka do strzyżenia  |  https://allegro.pl/oferta/golarka-trymer-maszynka-do-strzyzenia-wlosow-brody-8512868475
***Maszynka do strzyżenia włosów PHILIPS***PREMIUM  |  250,00 zł  |  149,90 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Philips Model: HC Kolor dominujący: czarny Zasilanie: sieciowe Możliwość mycia pod wodą: tak Kod producenta: 1003  |  https://allegro.pl/oferta/maszynka-do-strzyzenia-wlosow-philips-premium-9200426981
PHILIPS SONICARE SZCZOTECZKA SONICZNA + 9 KOŃCÓWEK  |  269,99 zł  |  154,90 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Philips Model: HX3212 Kolor dominujący: niebieski Zasilanie: akumulatorowe Typ szczoteczki: soniczna Rodzaj obrotów: pulsacyjne Prędkość maksymalna: 31000 obr./min Funkcje: timer Tryby pracy: codzienne czyszczenie Liczba końcówek w zestawie: 9 Kod producenta: szczoteczka do zębów HM2951 Cechy dodatkowe: Końcówki DiamondClean, Końcówki Proresults Pozostałe wyposażenie: Pasta Do Zębów, Wyciskacze Do Pasty, Zapas Końcówek  |  https://allegro.pl/oferta/philips-sonicare-szczoteczka-soniczna-9-koncowek-8305578469
Maszynka do strzyżenia włosów PHILIPS***PREMIUM  |  249,00 zł  |  138,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: Philips Model: HC Kolor dominujący: niebieski Zasilanie: sieciowe Możliwość mycia pod wodą: brak informacji Kod producenta: 1003  |  https://allegro.pl/oferta/maszynka-do-strzyzenia-wlosow-philips-premium-9370904747
Microsoft Office 2019 PRO 32/64 / 1PC / OEM / PL  |  199,00 zł  |  104,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Nazwa: MICROSOFT OFFICE 2019 PRO PL Producent: Microsoft Platforma: Windows Rodzaj: OEM Wersja produktu: elektroniczna (kod aktywacyjny) Okres licencji: licencja wieczysta Liczba stanowisk: 1  |  https://allegro.pl/events/clicks?emission_unit_id=cc6c673b-997a-4922-8581-34219c45feeb&type=OFFER&ts=1605182997829&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fmicrosoft-office-2019-pro-32-64-1pc-oem-pl-9764722759%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DZTU1YjUyMjItMTg3MS00OWJjLWEzYjItN2E2NWM2YjBjZjg0AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=ac3bf798bc518bab9eab4b7c9b99270f
iPhone 11 Pro 64GB /Kolory/ Indukcja/ Certyfikat!  |  4 199,00 zł  |  3 599,00 zł  |  Faktura: Wystawiam fakturę VAT-marża  |  Dane podstawowe Stan: Powystawowy Kod producenta: MWC32PM/A Typ: Smartfon  |  Parametry fizyczne Kolor: srebrny Szerokość produktu: 71.4 mm Wysokość produktu: 144 mm Głębokość produktu: 8.1 mm Waga: 188 g Materiał: aluminium, ceramika, metal, szkło, tworzywo sztuczne  |  Wyświetlacz Przekątna ekranu: 5.8" Rodzaj wyświetlacza: OLED Ekran dotykowy: tak Gęstość pikseli: 458 ppi Rozdzielczość ekranu (px): 2436 x 1125  |  Aparat Rozdzielczość aparatu tylnego: 12 Mpx Rozdzielczość aparatu przedniego: 12 Mpx Funkcje aparatu: lampa błyskowa, autofocus, panorama, zoom, nagrywanie wideo, wykrywanie twarzy, samowyzwalacz, optyczna stabilizacja obrazu Rozdzielczość nagrywanych filmów: 4K, 1080p (FullHD), 720p (HD)  |  Procesor Liczba rdzeni procesora: 6  |  Dane szczegółowe Wbudowana pamięć: 64 GB Pamięć RAM: 4 GB System operacyjny: iOS Pojemność akumulatora: 3190 mAh Typ akumulatora: litowo-jonowy Slot karty pamięci: nie Maksymalna pojemność karty pamięci: 64 GB Złącza: Lightning Wyjmowana bateria: nie Opcje SIM: Dual SIM (SIM + eSIM) Komunikacja: Bluetooth, NFC, Wi-Fi Transmisja danych: 4G (LTE), 3G, 2G Nawigacja: A-GPS, A-GLONASS, GPS, GLONASS, Galileo Czujniki: akcelerometr, czujnik zbliżeniowy, czujnik światła, żyroskop, barometr, kompas cyfrowy, czujnik geometryczny Funkcje: ładowanie indukcyjne, rozpoznawanie twarzy, szybkie ładowanie, tethering (hot-spot) Funkcje w telefonach komórkowych: kalkulator, kalendarz, latarka, budzik, dyktafon, przypomnienia, zegar, własne gry, funkcja głośnomówiąca, alarm wibracyjny, książka telefoniczna  |  https://allegro.pl/oferta/iphone-11-pro-64gb-kolory-indukcja-certyfikat-9707902579
12x Worki Electrolux E201SM S-Bag + filtr HEPA  |    |  43,72 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Producent: Electrolux Model: S-BAG, Classic Long Performance Kolor dominujący: biały Typ worka: syntetyczny Liczba sztuk: 12 szt. Rodzaj: oryginał Filtr: tak Szerokość produktu: 15.5 cm Wysokość produktu: 27.5 cm Głębokość produktu: 16 cm Waga produktu: 0.35 kg Waga (z opakowaniem): 0.4 kg Kod producenta: E201SM EFH13W EFS1W 4055073755 2190791075 Marka odkurzacza: AEG, Electrolux, Philips, Volta Przeznaczenie: UltraSilencer, PowerForce, SilentPerformer, UltraOne, New Ultra Silencer, Classic Silence, New UltraOne, Ergospace, Clario, UltraSilencer Zen Cechy dodatkowe: Większa siła ssania o 60%, Higieniczne zamknięcie worka, Wysoka skuteczność filtracji, Filtr HEPA H13, E201s E201  |  https://allegro.pl/oferta/12x-worki-electrolux-e201sm-s-bag-filtr-hepa-9477779821
Smartfon APPLE iPhone 11 64GB IP68 White  |  3 399,00 zł  |  2 939,99 zł  |  Faktura: Wystawiam fakturę VAT  |  Dane podstawowe Stan: Nowy Kod producenta: MWLU2PM/A Typ: Smartfon  |  Parametry fizyczne Kolor: biały Szerokość produktu: 75.7 mm Wysokość produktu: 150.9 mm Głębokość produktu: 8.3 mm Waga: 194 g  |  Wyświetlacz Przekątna ekranu: 6.1" Rodzaj wyświetlacza: Retina Ekran dotykowy: tak  |  Aparat Rozdzielczość aparatu tylnego: 12 Mpx Rozdzielczość aparatu przedniego: 12 Mpx Rozdzielczość nagrywanych filmów: 4K Funkcje aparatu: lampa błyskowa, panorama, zoom, zdjęcia seryjne, optyczna stabilizacja obrazu, HDR  |  Procesor Liczba rdzeni procesora: 6  |  Dane szczegółowe Wbudowana pamięć: 64 GB Pamięć RAM: 4 GB System operacyjny: iOS Pojemność akumulatora: 3110 mAh Typ akumulatora: litowo-jonowy Slot karty pamięci: nie Transmisja danych: 4G (LTE) Złącza: Lightning Wyjmowana bateria: nie Opcje SIM: Dual SIM (SIM + eSIM) Komunikacja: Bluetooth, NFC, Wi-Fi Nawigacja: A-GPS, GPS, GLONASS, Galileo Czujniki: akcelerometr, czujnik zbliżeniowy, czujnik światła, żyroskop, barometr  |  https://allegro.pl/oferta/smartfon-apple-iphone-11-64gb-ip68-white-9634121612
Smartfon APPLE iPhone 11 64GB IP68 Black Czarny  |  3 499,99 zł  |  2 969,99 zł  |  Faktura: Wystawiam fakturę VAT  |  Dane podstawowe Stan: Nowy Kod producenta: MWLT2PM/A Typ: Smartfon  |  Parametry fizyczne Kolor: czarny Szerokość produktu: 75.7 mm Wysokość produktu: 150.9 mm Głębokość produktu: 8.3 mm Waga: 194 g  |  Wyświetlacz Przekątna ekranu: 6.1" Rodzaj wyświetlacza: Retina Ekran dotykowy: tak  |  Aparat Rozdzielczość aparatu tylnego: 12 Mpx Rozdzielczość aparatu przedniego: 12 Mpx Rozdzielczość nagrywanych filmów: 4K Funkcje aparatu: lampa błyskowa, panorama, zoom, zdjęcia seryjne, optyczna stabilizacja obrazu, HDR  |  Procesor Liczba rdzeni procesora: 6  |  Dane szczegółowe Wbudowana pamięć: 64 GB Pamięć RAM: 4 GB System operacyjny: iOS Pojemność akumulatora: 3110 mAh Typ akumulatora: litowo-jonowy Slot karty pamięci: nie Transmisja danych: 4G (LTE) Złącza: Lightning Wyjmowana bateria: nie Opcje SIM: Dual SIM (SIM + eSIM) Komunikacja: Bluetooth, NFC, Wi-Fi Nawigacja: A-GPS, GPS, GLONASS, Galileo Czujniki: akcelerometr, czujnik zbliżeniowy, czujnik światła, żyroskop, barometr  |  https://allegro.pl/oferta/smartfon-apple-iphone-11-64gb-ip68-black-czarny-9781732358
THERMOMIX TM 6 NOWY + COOKIDOO 210DNI + OSŁONA  |  5 595,00 zł  |  5 495,00 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Marka: inna (Vorwerk) Model: THERMOMIX TM 6 Kolor dominujący: biały Moc: 1500 W Rodzaj regulacji obrotów: płynna Waga (z opakowaniem): 12 kg Kod producenta: TM6 Tryby pracy: turbo, pulsacyjny Funkcje: gotowanie, kruszenie lodu, krojenie, mielenie, mieszanie, miksowanie, podgrzewanie, rozdrabnianie, tarcie, ubijanie, ucieranie, wyrabianie ciasta, programy automatyczne  |  https://allegro.pl/oferta/thermomix-tm-6-nowy-cookidoo-210dni-oslona-9880743538
Matt Etui Case TPU do iPhone 12 / 12 PRO + SZKŁO  |    |  7,99 zł  |  Stan: Nowy Faktura: Wystawiam fakturę VAT Dedykowany model: IPHONE 12 PRO Kod producenta: 162204 Producent: VegaCom Przeznaczenie: Apple Kolor: czarny Typ: plecki Materiał: tworzywo sztuczne Załączone wyposażenie: szkło hartowane Funkcje: ładowanie indukcyjne, pochłanianie wstrząsów  |  https://allegro.pl/events/clicks?emission_unit_id=06f72cd4-3c98-45f2-9eda-c8a42a6892b1&type=OFFER&ts=1605182997829&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fmatt-etui-case-tpu-do-iphone-12-12-pro-szklo-9810262255%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DZWIwNzJjYTctMjYxZS00ZDc5LWJmYmMtM2Y1OGUwYzAwMGI3AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=7f01d57e0f84ab98a2fa2b0979a5c9a6
